sentence_ID,position_in_sentence,token,label,intent,
1424,11,yarn,I-REPAIR_TOOL_TYPE,REPAIR,
1425,1,repair,O,REPAIR,
1425,2,the,O,REPAIR,
1425,3,sole,B-REPAIR_TARGET,REPAIR,
1425,4,of,O,REPAIR,
1425,5,boot_2,B-OBJECT_ID,REPAIR,
1425,6,with,B-BEFORE_SENTENCE_SPLIT,REPAIR,
1425,7,the,O,REPAIR,
1425,8,sole,B-REPAIR_TOOL_TYPE,REPAIR,
1425,9,glue,I-REPAIR_TOOL_TYPE,REPAIR,
1425,10,next,B-NEXT_TO_RELATION,REPAIR,
1425,11,to,I-NEXT_TO_RELATION,REPAIR,
1425,12,sole_glue_3,B-OBJECT_ID,REPAIR,
1425,13,in,B-LOCATION_RELATION,REPAIR,
1425,14,the,O,REPAIR,
1425,15,tool,B-OBJECT_LOCATION,REPAIR,
1425,16,area,I-OBJECT_LOCATION,REPAIR,
1426,1,repair,O,REPAIR,
1426,2,the,O,REPAIR,
1426,3,material,B-REPAIR_TARGET,REPAIR,
1426,4,damage,O,REPAIR,
1426,5,on,O,REPAIR,
1426,6,the,O,REPAIR,
1426,7,white,B-COLOR,REPAIR,
1426,8,sandal,B-SHOE_TYPE,REPAIR,
1427,1,sew,O,REPAIR,
1427,2,the,O,REPAIR,
1427,3,cracked,B-MATERIAL_STATUS,REPAIR,
1427,4,material,B-REPAIR_TARGET,REPAIR,
1427,5,on,O,REPAIR,
1427,6,the,O,REPAIR,
1427,7,yellow,B-COLOR,REPAIR,
1427,8,sandal_4,B-OBJECT_ID,REPAIR,
1427,9,with,B-BEFORE_SENTENCE_SPLIT,REPAIR,
1427,10,needle,B-REPAIR_TOOL_TYPE,REPAIR,
1427,11,and,I-REPAIR_TOOL_TYPE,REPAIR,
1427,12,yarn,I-REPAIR_TOOL_TYPE,REPAIR,
1428,1,please,O,REPAIR,
1428,2,repair,O,REPAIR,
1428,3,the,O,REPAIR,
1428,4,black,B-COLOR,REPAIR,
1428,5,sneaker,B-SHOE_TYPE,REPAIR,
1429,1,repair,O,REPAIR,
1429,2,the,O,REPAIR,
1429,3,material,B-REPAIR_TARGET,REPAIR,
1429,4,damage,O,REPAIR,
1429,5,on,O,REPAIR,
1429,6,the,O,REPAIR,
1429,7,rubber,B-MATERIAL,REPAIR,
1429,8,sneaker,B-SHOE_TYPE,REPAIR,
1429,9,in,B-LOCATION_RELATION,REPAIR,
1429,10,the,O,REPAIR,
1429,11,drying,B-OBJECT_LOCATION,REPAIR,
1429,12,area,I-OBJECT_LOCATION,REPAIR,
1429,13,next,B-NEXT_TO_RELATION,REPAIR,
1429,14,to,I-NEXT_TO_RELATION,REPAIR,
1429,15,the,O,REPAIR,
1429,16,red,B-COLOR,REPAIR,
1429,17,boot,B-SHOE_TYPE,REPAIR,
1430,1,boot_3,B-OBJECT_ID,REPAIR,
1430,2,needs,O,REPAIR,
1430,3,repairing,O,REPAIR,
1430,4,the,O,REPAIR,
1430,5,sole,B-REPAIR_TARGET,REPAIR,
1430,6,is,O,REPAIR,
1430,7,almost,O,REPAIR,
1430,8,loose,B-SOLE_STATUS,REPAIR,
1431,1,the,O,REPAIR,
1431,2,shoe,O,REPAIR,
1431,3,should,O,REPAIR,
1431,4,be,O,REPAIR,
1431,5,fixed,O,REPAIR,
1431,6,with,B-BEFORE_SENTENCE_SPLIT,REPAIR,
1431,7,sole_glue_3,B-OBJECT_ID,REPAIR,
1431,8,especially,O,REPAIR,
1431,9,underneath,O,REPAIR,
1432,1,could,O,REPAIR,
1432,2,you,O,REPAIR,
1432,3,repair,O,REPAIR,
1432,4,the,O,REPAIR,
1432,5,cracked,B-MATERIAL_STATUS,REPAIR,
1432,6,material,B-REPAIR_TARGET,REPAIR,
1432,7,on,O,REPAIR,
1432,8,brown_sandal_4,B-OBJECT_ID,REPAIR,
1432,9,on,B-LOCATION_RELATION,REPAIR,
1432,10,the,O,REPAIR,
1432,11,top,B-OBJECT_LOCATION,REPAIR,
1432,12,shelf,I-OBJECT_LOCATION,REPAIR,
1432,13,next,B-NEXT_TO_RELATION,REPAIR,
1432,14,to,I-NEXT_TO_RELATION,REPAIR,
1432,15,brush_12,B-OBJECT_ID,REPAIR,
1433,1,please,O,REPAIR,
1433,2,get,O,REPAIR,
1433,3,sneaker_14,B-OBJECT_ID,REPAIR,
1433,4,repaired,O,REPAIR,
1433,5,before,O,REPAIR,
1433,6,the,O,REPAIR,
1433,7,walk,O,REPAIR,
1434,1,I,O,REPAIR,
1434,2,want,O,REPAIR,
1434,3,the,O,REPAIR,
1434,4,damaged,B-SOLE_STATUS,REPAIR,
1434,5,sole,B-REPAIR_TARGET,REPAIR,
1434,6,mended,O,REPAIR,
1434,7,with,B-BEFORE_SENTENCE_SPLIT,REPAIR,
1434,8,the,O,REPAIR,
1434,9,repair,O,REPAIR,
1434,10,hammer,B-REPAIR_TOOL_TYPE,REPAIR,
1435,1,fixing,O,REPAIR,
1435,2,is,O,REPAIR,
1435,3,needed,O,REPAIR,
1435,4,on,O,REPAIR,
1435,5,the,O,REPAIR,
1435,6,leather,B-MATERIAL,REPAIR,
1435,7,part,B-REPAIR_TARGET,REPAIR,
1435,8,of,B-LOCATION_RELATION,REPAIR,
1435,9,this,O,REPAIR,
1435,10,boot,B-SHOE_TYPE,REPAIR,
1435,11,inside,B-LOCATION_RELATION,REPAIR,
1435,12,the,O,REPAIR,
1435,13,tool,B-OBJECT_LOCATION,REPAIR,
1435,14,area,I-OBJECT_LOCATION,REPAIR,
1435,15,next,B-NEXT_TO_RELATION,REPAIR,
1435,16,to,I-NEXT_TO_RELATION,REPAIR,
1435,17,the,O,REPAIR,
1435,18,spray,B-IMPREGNATION_TOOL_TYPE,REPAIR,
1435,19,bottle,O,REPAIR,
1436,1,can,O,REPAIR,
1436,2,the,O,REPAIR,
1436,3,loose,B-SOLE_STATUS,REPAIR,
1436,4,bottom,B-REPAIR_TARGET,REPAIR,
1436,5,of,O,REPAIR,
1436,6,the,O,REPAIR,
1436,7,shoe,O,REPAIR,
1436,8,be,O,REPAIR,
1436,9,glued,B-REPAIR_TOOL_TYPE,REPAIR,
1436,10,back,O,REPAIR,
1437,1,please,O,REPAIR,
1437,2,mend,O,REPAIR,
1437,3,the,O,REPAIR,
1437,4,scratched,B-MATERIAL_STATUS,REPAIR,
1437,5,sandal,B-SHOE_TYPE,REPAIR,
1437,6,with,B-BEFORE_SENTENCE_SPLIT,REPAIR,
1437,7,needle_and_yarn_2,B-OBJECT_ID,REPAIR,
1438,1,the,O,REPAIR,
1438,2,worn,B-SOLE_STATUS,REPAIR,
1438,3,sole,B-REPAIR_TARGET,REPAIR,
1438,4,should,O,REPAIR,
1438,5,be,O,REPAIR,
1438,6,repaired,O,REPAIR,
1438,7,not,O,REPAIR,
1438,8,cleaned,O,REPAIR,
1439,1,use,O,REPAIR,
1439,2,the,O,REPAIR,
1439,3,needle,B-REPAIR_TOOL_TYPE,REPAIR,
1439,4,and,I-REPAIR_TOOL_TYPE,REPAIR,
1439,5,yarn,I-REPAIR_TOOL_TYPE,REPAIR,
1439,6,from,B-LOCATION_RELATION,REPAIR,
1439,7,the,O,REPAIR,
1439,8,middle,B-OBJECT_LOCATION,REPAIR,
1439,9,shelf,I-OBJECT_LOCATION,REPAIR,
1439,10,next,B-NEXT_TO_RELATION,REPAIR,
1439,11,to,I-NEXT_TO_RELATION,REPAIR,
1439,12,the,O,REPAIR,
1439,13,green,B-COLOR,REPAIR,
1439,14,sandal,B-SHOE_TYPE,REPAIR,
1439,15,to,B-AFTER_SENTENCE_SPLIT,REPAIR,
1439,16,repair,O,REPAIR,
1439,17,the,O,REPAIR,
1439,18,canvas,B-MATERIAL,REPAIR,
1439,19,sneaker,B-SHOE_TYPE,REPAIR,
1440,1,clean,O,CLEAN,
1440,2,the,O,CLEAN,
1440,3,dirty,B-CLEANING_STATUS,CLEAN,
1440,4,red,B-COLOR,CLEAN,
1440,5,sneaker,B-SHOE_TYPE,CLEAN,
1440,6,next,B-NEXT_TO_RELATION,CLEAN,
1440,7,to,I-NEXT_TO_RELATION,CLEAN,
1440,8,the,O,CLEAN,
1440,9,black,B-COLOR,CLEAN,
1440,10,boot,B-SHOE_TYPE,CLEAN,
1440,11,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1440,12,brush_1,B-OBJECT_ID,CLEAN,
1441,1,clean,O,CLEAN,
1441,2,the,O,CLEAN,
1441,3,clean,B-CLEANING_STATUS,CLEAN,
1441,4,black,B-COLOR,CLEAN,
1441,5,boot,B-SHOE_TYPE,CLEAN,
1441,6,on,B-LOCATION_RELATION,CLEAN,
1441,7,the,O,CLEAN,
1441,8,middle,B-OBJECT_LOCATION,CLEAN,
1441,9,shelf,I-OBJECT_LOCATION,CLEAN,
1441,10,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1441,11,rag_1,B-OBJECT_ID,CLEAN,
1441,12,next,B-NEXT_TO_RELATION,CLEAN,
1441,13,to,I-NEXT_TO_RELATION,CLEAN,
1441,14,the,O,CLEAN,
1441,15,brush,B-CLEANING_TOOL_TYPE,CLEAN,
1442,1,clean,O,CLEAN,
1442,2,the,O,CLEAN,
1442,3,medium_dirty,B-CLEANING_STATUS,CLEAN,
1442,4,brown,B-COLOR,CLEAN,
1442,5,sandal,B-SHOE_TYPE,CLEAN,
1442,6,next,B-NEXT_TO_RELATION,CLEAN,
1442,7,to,I-NEXT_TO_RELATION,CLEAN,
1442,8,the,O,CLEAN,
1442,9,green,B-COLOR,CLEAN,
1442,10,sneaker,B-SHOE_TYPE,CLEAN,
1442,11,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1442,12,cleaner_1,B-OBJECT_ID,CLEAN,
1442,13,inside,B-LOCATION_RELATION,CLEAN,
1442,14,the,O,CLEAN,
1442,15,tool,B-OBJECT_LOCATION,CLEAN,
1442,16,area,I-OBJECT_LOCATION,CLEAN,
1443,1,clean,O,CLEAN,
1443,2,the,O,CLEAN,
1443,3,a_little_dirty,B-CLEANING_STATUS,CLEAN,
1443,4,blue,B-COLOR,CLEAN,
1443,5,sneaker,B-SHOE_TYPE,CLEAN,
1443,6,from,B-LOCATION_RELATION,CLEAN,
1443,7,the,O,CLEAN,
1443,8,bottom,B-OBJECT_LOCATION,CLEAN,
1443,9,shelf,I-OBJECT_LOCATION,CLEAN,
1443,10,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1443,11,brush_1,B-OBJECT_ID,CLEAN,
1443,12,next,B-NEXT_TO_RELATION,CLEAN,
1443,13,to,I-NEXT_TO_RELATION,CLEAN,
1443,14,rag_1,B-OBJECT_ID,CLEAN,
1444,1,clean,O,CLEAN,
1444,2,the,O,CLEAN,
1444,3,very_dirty,B-CLEANING_STATUS,CLEAN,
1444,4,green,B-COLOR,CLEAN,
1444,5,boot,B-SHOE_TYPE,CLEAN,
1444,6,next,B-NEXT_TO_RELATION,CLEAN,
1444,7,to,I-NEXT_TO_RELATION,CLEAN,
1444,8,the,O,CLEAN,
1444,9,red,B-COLOR,CLEAN,
1444,10,sandal,B-SHOE_TYPE,CLEAN,
1444,11,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1444,12,rag_1,B-OBJECT_ID,CLEAN,
1444,13,in,B-LOCATION_RELATION,CLEAN,
1444,14,the,O,CLEAN,
1444,15,tool,B-OBJECT_LOCATION,CLEAN,
1444,16,area,I-OBJECT_LOCATION,CLEAN,
1445,1,clean,O,CLEAN,
1445,2,the,O,CLEAN,
1445,3,dirty,B-CLEANING_STATUS,CLEAN,
1445,4,red,B-COLOR,CLEAN,
1445,5,sandal,B-SHOE_TYPE,CLEAN,
1445,6,inside,B-LOCATION_RELATION,CLEAN,
1445,7,the,O,CLEAN,
1445,8,drying,B-OBJECT_LOCATION,CLEAN,
1445,9,area,I-OBJECT_LOCATION,CLEAN,
1445,10,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1445,11,cleaner_1,B-OBJECT_ID,CLEAN,
1445,12,next,B-NEXT_TO_RELATION,CLEAN,
1445,13,to,I-NEXT_TO_RELATION,CLEAN,
1445,14,the,O,CLEAN,
1445,15,spray,B-IMPREGNATION_TOOL_TYPE,CLEAN,
1446,1,clean,O,CLEAN,
1446,2,the,O,CLEAN,
1446,3,clean,B-CLEANING_STATUS,CLEAN,
1446,4,black,B-COLOR,CLEAN,
1446,5,sneaker,B-SHOE_TYPE,CLEAN,
1446,6,next,B-NEXT_TO_RELATION,CLEAN,
1446,7,to,I-NEXT_TO_RELATION,CLEAN,
1446,8,the,O,CLEAN,
1446,9,brown,B-COLOR,CLEAN,
1446,10,boot,B-SHOE_TYPE,CLEAN,
1446,11,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1446,12,brush_1,B-OBJECT_ID,CLEAN,
1446,13,from,B-LOCATION_RELATION,CLEAN,
1446,14,the,O,CLEAN,
1446,15,tool,B-OBJECT_LOCATION,CLEAN,
1446,16,area,I-OBJECT_LOCATION,CLEAN,
1447,1,clean,O,CLEAN,
1447,2,the,O,CLEAN,
1447,3,medium,B-CLEANING_STATUS,CLEAN,
1447,4,dirty,I-CLEANING_STATUS,CLEAN,
1447,5,brown,B-COLOR,CLEAN,
1447,6,boot,B-SHOE_TYPE,CLEAN,
1447,7,on,B-LOCATION_RELATION,CLEAN,
1447,8,the,O,CLEAN,
1447,9,floor,B-OBJECT_LOCATION,CLEAN,
1447,10,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1447,11,rag_1,B-OBJECT_ID,CLEAN,
1447,12,next,B-NEXT_TO_RELATION,CLEAN,
1447,13,to,I-NEXT_TO_RELATION,CLEAN,
1447,14,cleaner_1,B-OBJECT_ID,CLEAN,
1448,1,clean,O,CLEAN,
1448,2,the,O,CLEAN,
1448,3,a,B-CLEANING_STATUS,CLEAN,
1448,4,little,I-CLEANING_STATUS,CLEAN,
1448,5,dirty,I-CLEANING_STATUS,CLEAN,
1448,6,blue,B-COLOR,CLEAN,
1448,7,sandal,B-SHOE_TYPE,CLEAN,
1448,8,next,B-NEXT_TO_RELATION,CLEAN,
1448,9,to,I-NEXT_TO_RELATION,CLEAN,
1448,10,the,O,CLEAN,
1448,11,red,B-COLOR,CLEAN,
1448,12,sneaker,B-SHOE_TYPE,CLEAN,
1448,13,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1448,14,cleaner_1,B-OBJECT_ID,CLEAN,
1448,15,in,B-LOCATION_RELATION,CLEAN,
1448,16,the,O,CLEAN,
1448,17,top,B-OBJECT_LOCATION,CLEAN,
1448,18,shelf,I-OBJECT_LOCATION,CLEAN,
1449,1,clean,O,CLEAN,
1449,2,the,O,CLEAN,
1449,3,very,B-CLEANING_STATUS,CLEAN,
1449,4,dirty,I-CLEANING_STATUS,CLEAN,
1449,5,green,B-COLOR,CLEAN,
1449,6,sneaker,B-SHOE_TYPE,CLEAN,
1449,7,inside,B-LOCATION_RELATION,CLEAN,
1449,8,the,O,CLEAN,
1449,9,drying,B-OBJECT_LOCATION,CLEAN,
1449,10,area,I-OBJECT_LOCATION,CLEAN,
1449,11,next,B-NEXT_TO_RELATION,CLEAN,
1449,12,to,I-NEXT_TO_RELATION,CLEAN,
1449,13,the,O,CLEAN,
1449,14,boot,B-SHOE_TYPE,CLEAN,
1449,15,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1449,16,brush_1,B-OBJECT_ID,CLEAN,
1449,17,next,B-NEXT_TO_RELATION,CLEAN,
1449,18,to,I-NEXT_TO_RELATION,CLEAN,
1449,19,the,O,CLEAN,
1449,20,rag,B-CLEANING_TOOL_TYPE,CLEAN,
1450,1,clean,O,CLEAN,
1450,2,the,O,CLEAN,
1450,3,dirty,B-CLEANING_STATUS,CLEAN,
1450,4,red,B-COLOR,CLEAN,
1450,5,boot,B-SHOE_TYPE,CLEAN,
1450,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1450,7,rag_1,B-OBJECT_ID,CLEAN,
1451,1,clean,O,CLEAN,
1451,2,the,O,CLEAN,
1451,3,clean,B-CLEANING_STATUS,CLEAN,
1451,4,black,B-COLOR,CLEAN,
1451,5,sandal,B-SHOE_TYPE,CLEAN,
1451,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1451,7,cleaner_1,B-OBJECT_ID,CLEAN,
1452,1,clean,O,CLEAN,
1452,2,the,O,CLEAN,
1452,3,medium_dirty,B-CLEANING_STATUS,CLEAN,
1452,4,brown,B-COLOR,CLEAN,
1452,5,sneaker,B-SHOE_TYPE,CLEAN,
1452,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1452,7,brush_1,B-OBJECT_ID,CLEAN,
1453,1,clean,O,CLEAN,
1453,2,the,O,CLEAN,
1453,3,a_little_dirty,B-CLEANING_STATUS,CLEAN,
1453,4,blue,B-COLOR,CLEAN,
1453,5,boot,B-SHOE_TYPE,CLEAN,
1453,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1453,7,rag_1,B-OBJECT_ID,CLEAN,
1454,1,clean,O,CLEAN,
1454,2,the,O,CLEAN,
1454,3,very_dirty,B-CLEANING_STATUS,CLEAN,
1454,4,green,B-COLOR,CLEAN,
1454,5,sandal,B-SHOE_TYPE,CLEAN,
1454,6,with,B-BEFORE_SENTENCE_SPLIT,CLEAN,
1454,7,cleaner_1,B-OBJECT_ID,CLEAN,
1455,1,pick,O,PICK_UP,
1455,2,up,O,PICK_UP,
1455,3,the,O,PICK_UP,
1455,4,dirty,B-CLEANING_STATUS,PICK_UP,
1455,5,red,B-COLOR,PICK_UP,
1455,6,sneaker,B-SHOE_TYPE,PICK_UP,
1455,7,next,B-NEXT_TO_RELATION,PICK_UP,
1455,8,to,I-NEXT_TO_RELATION,PICK_UP,
1455,9,the,O,PICK_UP,
1455,10,black,B-COLOR,PICK_UP,
1455,11,boot,B-SHOE_TYPE,PICK_UP,
1456,1,pick,O,PICK_UP,
1456,2,up,O,PICK_UP,
1456,3,the,O,PICK_UP,
1456,4,clean,B-CLEANING_STATUS,PICK_UP,
1456,5,black,B-COLOR,PICK_UP,
1456,6,boot,B-SHOE_TYPE,PICK_UP,
1456,7,from,B-LOCATION_RELATION,PICK_UP,
1456,8,the,O,PICK_UP,
1456,9,middle,B-OBJECT_LOCATION,PICK_UP,
1456,10,shelf,I-OBJECT_LOCATION,PICK_UP,
1457,1,pick,O,PICK_UP,
1457,2,up,O,PICK_UP,
1457,3,the,O,PICK_UP,
1457,4,medium,B-CLEANING_STATUS,PICK_UP,
1457,5,dirty,I-CLEANING_STATUS,PICK_UP,
1457,6,brown,B-COLOR,PICK_UP,
1457,7,sandal,B-SHOE_TYPE,PICK_UP,
1457,8,next,B-NEXT_TO_RELATION,PICK_UP,
1457,9,to,I-NEXT_TO_RELATION,PICK_UP,
1457,10,brush_1,B-OBJECT_ID,PICK_UP,
1458,1,pick,O,PICK_UP,
1458,2,up,O,PICK_UP,
1458,3,the,O,PICK_UP,
1458,4,a,B-CLEANING_STATUS,PICK_UP,
1458,5,little,I-CLEANING_STATUS,PICK_UP,
1458,6,dirty,I-CLEANING_STATUS,PICK_UP,
1458,7,blue,B-COLOR,PICK_UP,
1458,8,sneaker,B-SHOE_TYPE,PICK_UP,
1458,9,on,B-LOCATION_RELATION,PICK_UP,
1458,10,the,O,PICK_UP,
1458,11,bottom,B-OBJECT_LOCATION,PICK_UP,
1458,12,shelf,I-OBJECT_LOCATION,PICK_UP,
1459,1,pick,O,PICK_UP,
1459,2,up,O,PICK_UP,
1459,3,the,O,PICK_UP,
1459,4,very,B-CLEANING_STATUS,PICK_UP,
1459,5,dirty,I-CLEANING_STATUS,PICK_UP,
1459,6,green,B-COLOR,PICK_UP,
1459,7,boot,B-SHOE_TYPE,PICK_UP,
1459,8,next,B-NEXT_TO_RELATION,PICK_UP,
1459,9,to,I-NEXT_TO_RELATION,PICK_UP,
1459,10,cleaner_1,B-OBJECT_ID,PICK_UP,
1460,1,pick,O,PICK_UP,
1460,2,up,O,PICK_UP,
1460,3,the,O,PICK_UP,
1460,4,dirty,B-CLEANING_STATUS,PICK_UP,
1460,5,red,B-COLOR,PICK_UP,
1460,6,sandal,B-SHOE_TYPE,PICK_UP,
1460,7,inside,B-LOCATION_RELATION,PICK_UP,
1460,8,the,O,PICK_UP,
1460,9,drying,B-OBJECT_LOCATION,PICK_UP,
1460,10,area,I-OBJECT_LOCATION,PICK_UP,
1461,1,pick,O,PICK_UP,
1461,2,up,O,PICK_UP,
1461,3,the,O,PICK_UP,
1461,4,clean,B-CLEANING_STATUS,PICK_UP,
1461,5,black,B-COLOR,PICK_UP,
1461,6,sneaker,B-SHOE_TYPE,PICK_UP,
1461,7,next,B-NEXT_TO_RELATION,PICK_UP,
1461,8,to,I-NEXT_TO_RELATION,PICK_UP,
1461,9,the,O,PICK_UP,
1461,10,blue,B-COLOR,PICK_UP,
1461,11,boot,B-SHOE_TYPE,PICK_UP,
1462,1,pick,O,PICK_UP,
1462,2,up,O,PICK_UP,
1462,3,the,O,PICK_UP,
1462,4,medium_dirty,B-CLEANING_STATUS,PICK_UP,
1462,5,brown,B-COLOR,PICK_UP,
1462,6,boot,B-SHOE_TYPE,PICK_UP,
1462,7,from,B-LOCATION_RELATION,PICK_UP,
1462,8,the,O,PICK_UP,
1462,9,top,B-OBJECT_LOCATION,PICK_UP,
1462,10,shelf,I-OBJECT_LOCATION,PICK_UP,
1463,1,pick,O,PICK_UP,
1463,2,up,O,PICK_UP,
1463,3,the,O,PICK_UP,
1463,4,a_little_dirty,B-CLEANING_STATUS,PICK_UP,
1463,5,blue,B-COLOR,PICK_UP,
1463,6,sandal,B-SHOE_TYPE,PICK_UP,
1463,7,next,B-NEXT_TO_RELATION,PICK_UP,
1463,8,to,I-NEXT_TO_RELATION,PICK_UP,
1463,9,rag_1,B-OBJECT_ID,PICK_UP,
1464,1,pick,O,PICK_UP,
1464,2,up,O,PICK_UP,
1464,3,the,O,PICK_UP,
1464,4,very_dirty,B-CLEANING_STATUS,PICK_UP,
1464,5,green,B-COLOR,PICK_UP,
1464,6,sneaker,B-SHOE_TYPE,PICK_UP,
1464,7,on,B-LOCATION_RELATION,PICK_UP,
1464,8,the,O,PICK_UP,
1464,9,floor,B-OBJECT_LOCATION,PICK_UP,
1465,1,pick,O,PICK_UP,
1465,2,up,O,PICK_UP,
1465,3,the,O,PICK_UP,
1465,4,dirty,B-CLEANING_STATUS,PICK_UP,
1465,5,red,B-COLOR,PICK_UP,
1465,6,boot,B-SHOE_TYPE,PICK_UP,
1466,1,pick,O,PICK_UP,
1466,2,up,O,PICK_UP,
1466,3,the,O,PICK_UP,
1466,4,clean,B-CLEANING_STATUS,PICK_UP,
1466,5,black,B-COLOR,PICK_UP,
1466,6,sandal,B-SHOE_TYPE,PICK_UP,
1467,1,move,O,MOVE,
1467,2,the,O,MOVE,
1467,3,medium,B-CLEANING_STATUS,MOVE,
1467,4,dirty,I-CLEANING_STATUS,MOVE,
1467,5,brown,B-COLOR,MOVE,
1467,6,sneaker,B-SHOE_TYPE,MOVE,
1467,7,next,B-NEXT_TO_RELATION,MOVE,
1467,8,to,I-NEXT_TO_RELATION,MOVE,
1467,9,spray_1,B-OBJECT_ID,MOVE,
1467,10,to,B-TARGET_LOCATION_RELATION,MOVE,
1467,11,the,O,MOVE,
1467,12,bottom,B-TARGET_LOCATION,MOVE,
1467,13,shelf,I-TARGET_LOCATION,MOVE,
1468,1,move,O,MOVE,
1468,2,the,O,MOVE,
1468,3,a,B-CLEANING_STATUS,MOVE,
1468,4,little,I-CLEANING_STATUS,MOVE,
1468,5,dirty,I-CLEANING_STATUS,MOVE,
1468,6,blue,B-COLOR,MOVE,
1468,7,boot,B-SHOE_TYPE,MOVE,
1468,8,from,B-LOCATION_RELATION,MOVE,
1468,9,the,O,MOVE,
1468,10,top,B-OBJECT_LOCATION,MOVE,
1468,11,shelf,I-OBJECT_LOCATION,MOVE,
1468,12,to,B-TARGET_LOCATION_RELATION,MOVE,
1468,13,the,O,MOVE,
1468,14,drying,B-TARGET_LOCATION,MOVE,
1468,15,area,I-TARGET_LOCATION,MOVE,
1469,1,move,O,MOVE,
1469,2,the,O,MOVE,
1469,3,very,B-CLEANING_STATUS,MOVE,
1469,4,dirty,I-CLEANING_STATUS,MOVE,
1469,5,green,B-COLOR,MOVE,
1469,6,sandal,B-SHOE_TYPE,MOVE,
1469,7,next,B-TARGET_NEXT_TO_RELATION,MOVE,
1469,8,to,I-TARGET_NEXT_TO_RELATION,MOVE,
1469,9,rag_1,B-OBJECT_ID,MOVE,
1470,1,move,O,MOVE,
1470,2,the,O,MOVE,
1470,3,dirty,B-CLEANING_STATUS,MOVE,
1470,4,red,B-COLOR,MOVE,
1470,5,sneaker,B-SHOE_TYPE,MOVE,
1470,6,on,B-LOCATION_RELATION,MOVE,
1470,7,the,O,MOVE,
1470,8,floor,B-OBJECT_LOCATION,MOVE,
1470,9,to,B-TARGET_LOCATION_RELATION,MOVE,
1470,10,the,O,MOVE,
1470,11,top,B-TARGET_LOCATION,MOVE,
1470,12,shelf,I-TARGET_LOCATION,MOVE,
1471,1,move,O,MOVE,
1471,2,the,O,MOVE,
1471,3,clean,B-CLEANING_STATUS,MOVE,
1471,4,black,B-COLOR,MOVE,
1471,5,boot,B-SHOE_TYPE,MOVE,
1471,6,next,B-TARGET_NEXT_TO_RELATION,MOVE,
1471,7,to,I-TARGET_NEXT_TO_RELATION,MOVE,
1471,8,the,O,MOVE,
1471,9,brown,B-COLOR,MOVE,
1471,10,sandal,B-SHOE_TYPE,MOVE,
1472,1,move,O,MOVE,
1472,2,the,O,MOVE,
1472,3,medium_dirty,B-CLEANING_STATUS,MOVE,
1472,4,brown,B-COLOR,MOVE,
1472,5,sandal,B-SHOE_TYPE,MOVE,
1472,6,from,B-LOCATION_RELATION,MOVE,
1472,7,the,O,MOVE,
1472,8,floor,B-OBJECT_LOCATION,MOVE,
1472,9,to,B-TARGET_LOCATION_RELATION,MOVE,
1472,10,the,O,MOVE,
1472,11,bottom,B-TARGET_LOCATION,MOVE,
1472,12,shelf,I-TARGET_LOCATION,MOVE,
1473,1,move,O,MOVE,
1473,2,the,O,MOVE,
1473,3,a_little_dirty,B-CLEANING_STATUS,MOVE,
1473,4,blue,B-COLOR,MOVE,
1473,5,sneaker,B-SHOE_TYPE,MOVE,
1473,6,next,B-TARGET_NEXT_TO_RELATION,MOVE,
1473,7,to,I-TARGET_NEXT_TO_RELATION,MOVE,
1473,8,cleaner_1,B-OBJECT_ID,MOVE,
1474,1,move,O,MOVE,
1474,2,the,O,MOVE,
1474,3,very_dirty,B-CLEANING_STATUS,MOVE,
1474,4,green,B-COLOR,MOVE,
1474,5,boot,B-SHOE_TYPE,MOVE,
1474,6,on,B-LOCATION_RELATION,MOVE,
1474,7,the,O,MOVE,
1474,8,bottom,B-OBJECT_LOCATION,MOVE,
1474,9,shelf,I-OBJECT_LOCATION,MOVE,
1474,10,to,B-TARGET_LOCATION_RELATION,MOVE,
1474,11,the,O,MOVE,
1474,12,tool,B-TARGET_LOCATION,MOVE,
1474,13,area,I-TARGET_LOCATION,MOVE,
1475,1,move,O,MOVE,
1475,2,the,O,MOVE,
1475,3,dirty,B-CLEANING_STATUS,MOVE,
1475,4,red,B-COLOR,MOVE,
1475,5,sandal,B-SHOE_TYPE,MOVE,
1475,6,next,B-TARGET_NEXT_TO_RELATION,MOVE,
1475,7,to,I-TARGET_NEXT_TO_RELATION,MOVE,
1475,8,the,O,MOVE,
1475,9,black,B-COLOR,MOVE,
1475,10,sneaker,B-SHOE_TYPE,MOVE,
1476,1,move,O,MOVE,
1476,2,the,O,MOVE,
1476,3,clean,B-CLEANING_STATUS,MOVE,
